organizedstarttimes,organizedendtimes,datarecordtimes,movienames,emptycol_1,emptycol_2,emptycol_3,emptycol_4,emptycol_5,emptycol_6,emptycol_7,emptycol_8,emptycol_9,emptycol_10,emptycol_11,emptycol_12,emptycol_13,emptycol_14,emptycol_15,emptycol_16,emptycol_17,emptycol_18,emptycol_19,emptycol_20,emptycol_21,emptycol_22,emptycol_23,emptycol_24,emptycol_25,emptycol_26,emptycol_27,emptycol_28,emptycol_29,emptycol_30,emptycol_31,emptycol_32,emptycol_33,emptycol_34,emptycol_35,emptycol_36,emptycol_37,emptycol_38,emptycol_39,emptycol_40,emptycol_41,emptycol_42,emptycol_43,emptycol_44,emptycol_45,emptycol_46,emptycol_47,emptycol_48,emptycol_49,emptycol_50,emptycol_51,emptycol_52,emptycol_53,emptycol_54,emptycol_55,emptycol_56,emptycol_57,emptycol_58,emptycol_59,emptycol_60,emptycol_61,emptycol_62,emptycol_63,emptycol_64,emptycol_65,emptycol_66,emptycol_67,emptycol_68,emptycol_69,emptycol_70,emptycol_71,emptycol_72,emptycol_73,emptycol_74,emptycol_75,emptycol_76,emptycol_77,emptycol_78,emptycol_79,emptycol_80,emptycol_81,emptycol_82,emptycol_83,emptycol_84,emptycol_85,emptycol_86,emptycol_87,emptycol_88,emptycol_89,emptycol_90,emptycol_91,emptycol_92,emptycol_93,emptycol_94,emptycol_95,emptycol_96,emptycol_97,emptycol_98,emptycol_99,emptycol_100,emptycol_101,emptycol_102,emptycol_103,emptycol_104,emptycol_105,emptycol_106,emptycol_107,emptycol_108,emptycol_109,emptycol_110,emptycol_111,emptycol_112,emptycol_113,emptycol_114,emptycol_115,emptycol_116,emptycol_117,emptycol_118,emptycol_119,emptycol_120,emptycol_121,emptycol_122,emptycol_123,emptycol_124,emptycol_125,emptycol_126,emptycol_127,emptycol_128,emptycol_129,emptycol_130,emptycol_131,emptycol_132,emptycol_133,emptycol_134,emptycol_135,emptycol_136,emptycol_137,emptycol_138,emptycol_139,emptycol_140,emptycol_141,emptycol_142,emptycol_143,emptycol_144,emptycol_145,emptycol_146,emptycol_147,emptycol_148,emptycol_149,emptycol_150,emptycol_151,emptycol_152,emptycol_153,emptycol_154,emptycol_155,emptycol_156,emptycol_157,emptycol_158,emptycol_159,emptycol_160,emptycol_161,emptycol_162,emptycol_163,emptycol_164,emptycol_165,emptycol_166,emptycol_167,emptycol_168,emptycol_169,emptycol_170,emptycol_171,emptycol_172,emptycol_173,emptycol_174,emptycol_175,emptycol_176,emptycol_177,emptycol_178,emptycol_179,emptycol_180,emptycol_181,emptycol_182,emptycol_183,emptycol_184,emptycol_185,emptycol_186,emptycol_187,emptycol_188,emptycol_189,emptycol_190,emptycol_191,emptycol_192,emptycol_193,emptycol_194,emptycol_195,emptycol_196,emptycol_197,emptycol_198
1466.623525,1471.61785,1464.806317514,CM_gabor_synthCarr_synthEnv_0000_11,1466.673175,1466.67525,1466.677775,1466.681825,1466.700375,1466.716675,1466.731,1466.8325,1466.993225,1467.023875,1467.036775,1467.233825,1467.238225,1467.26075,1467.3321,1467.344925,1467.350175,1467.393,1467.579725,1467.59155,1467.595675,1467.604525,1467.608275,1467.614475,1467.674275,1467.686,1467.7802,1467.78285,1467.8009,1467.80755,1467.8128,1467.818,1467.821875,1467.824925,1467.84995,1467.854375,1467.8597,1467.869225,1467.875325,1467.9404,1467.948125,1467.955525,1468.08985,1468.094775,1468.202575,1468.207025,1468.209275,1468.214525,1468.216925,1468.2195,1468.224125,1468.32725,1468.643325,1468.64525,1468.73515,1468.739175,1468.742625,1468.749925,1468.7542,1468.766325,1468.77485,1468.886775,1468.895025,1468.900825,1468.9054,1468.9435,1468.970575,1469.011125,1469.18195,1469.1843,1469.192475,1469.201075,1469.206575,1469.23675,1469.247625,1469.36585,1469.36785,1469.370425,1469.37275,1469.3813,1469.39415,1469.40125,1469.4089,1469.415475,1469.508975,1469.51215,1469.524475,1469.5526,1469.5588,1469.56845,1469.610575,1469.6127,1469.6149,1469.618925,1469.624375,1469.63285,1469.670775,1469.808775,1469.81075,1469.8125,1469.816625,1469.825175,1469.909675,1469.912075,1469.914725,1469.9186,1469.9293,1469.9549,1469.974375,1470.027775,1470.206725,1470.211725,1470.22355,1470.23015,1470.31,1470.317425,1470.499125,1470.59965,1470.6035,1470.606,1470.608025,1470.6103,1470.61295,1470.616675,1470.6253,1470.62995,1470.635,1470.793225,1470.79575,1470.948325,1470.951875,1470.959125,1470.965675,1470.995575,1471.1238,1471.24245,1471.2479,1471.263025,1471.3185,1471.3337,1471.33975,1471.3805,1471.474675,1471.481575,1471.487,1471.4897,1471.569875,1471.577825,1471.587325,1471.589375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475.05,1480.044325,1473.220877562,CM_gabor_synthCarr_synthEnv_reg_0000_05,1475.15675,1475.165725,1475.177875,1475.638325,1475.642475,1475.64625,1475.668025,1475.79835,1475.91255,1475.920725,1475.9638,1476.072725,1476.237975,1476.23985,1476.24175,1476.24595,1476.248625,1476.25085,1476.25635,1476.2591,1476.261775,1476.433175,1476.435475,1476.4372,1476.44825,1476.45175,1476.456525,1476.46185,1476.46975,1476.47655,1476.605025,1476.60815,1476.612925,1476.6161,1476.6243,1476.7507,1476.752925,1476.755475,1476.7648,1476.7759,1476.78445,1476.791075,1476.823925,1476.976175,1476.987125,1477.1207,1477.122675,1477.1246,1477.127175,1477.1324,1477.164775,1477.1715,1477.198925,1477.207175,1477.26395,1477.279975,1477.300775,1477.468325,1477.470925,1477.4796,1477.506625,1477.513125,1477.52345,1477.590225,1477.5945,1477.5976,1477.61045,1477.6848,1477.705075,1477.707175,1477.712975,1477.7656,1477.774775,1477.7802,1477.8282,1477.83405,1477.841425,1477.847025,1477.947825,1477.955175,1477.962275,1478.161525,1478.16325,1478.16575,1478.23355,1478.275025,1478.2907,1478.2931,1478.298325,1478.305175,1478.3133,1478.317625,1478.3246,1478.407075,1478.414125,1478.4174,1478.542225,1478.54505,1478.549425,1478.5615,1478.6567,1478.670425,1478.67805,1478.73885,1478.7491,1478.756175,1478.876475,1478.882025,1478.91365,1478.9411,1478.94625,1478.953825,1479.020875,1479.025375,1479.044675,1479.0606,1479.064475,1479.0711,1479.07825,1479.096575,1479.111125,1479.11485,1479.116625,1479.120425,1479.122325,1479.126425,1479.361775,1479.364125,1479.3702,1479.428075,1479.4319,1479.435975,1479.441,1479.446725,1479.456575,1479.4603,1479.616775,1479.618775,1479.621225,1479.6245,1479.626325,1479.7851,1479.787475,1479.789225,1479.7927,1479.812625,1479.89045,1479.896875,1479.919725,1479.92525,1479.93255,1479.95035,1479.956325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483.463125,1488.45745,1481.641294787,CM_gabor_synthCarr_synthEnv_pred_0000_01,1483.504725,1483.506975,1483.50995,1483.515275,1483.523175,1483.525375,1483.527325,1483.651425,1483.65515,1483.66055,1483.87155,1483.875875,1483.878025,1484.1602,1484.1702,1484.277725,1484.2971,1484.336625,1484.346125,1484.348475,1484.438125,1484.444725,1484.4577,1484.646925,1484.66115,1484.66325,1484.76765,1484.7704,1484.77425,1484.776825,1484.779275,1484.794175,1484.9393,1484.9416,1484.948325,1484.95555,1484.959975,1484.9912,1484.994675,1484.9983,1485.00455,1485.010225,1485.0148,1485.170725,1485.17315,1485.177,1485.181725,1485.195375,1485.206225,1485.286175,1485.2947,1485.30235,1485.31865,1485.373375,1485.555325,1485.571525,1485.5786,1485.583925,1485.67875,1485.682825,1485.752,1485.962175,1485.964,1485.96655,1485.97035,1485.975025,1485.983825,1485.985775,1485.98935,1485.994275,1486.0145,1486.022575,1486.0259,1486.10095,1486.1106,1486.128325,1486.132875,1486.139625,1486.145025,1486.1518,1486.243025,1486.251175,1486.2961,1486.299025,1486.490275,1486.492225,1486.499175,1486.5009,1486.508825,1486.553825,1486.56195,1486.56575,1486.56935,1486.576675,1486.58495,1486.589,1486.722675,1486.725,1486.730075,1486.73695,1486.79825,1486.864175,1487.014425,1487.018275,1487.0325,1487.1941,1487.196125,1487.198475,1487.2027,1487.23365,1487.2369,1487.242725,1487.246675,1487.2546,1487.26,1487.31955,1487.3392,1487.344775,1487.352475,1487.422525,1487.424775,1487.427575,1487.43065,1487.436525,1487.44095,1487.61655,1487.6185,1487.626,1487.736725,1487.741325,1487.755925,1487.760775,1487.765675,1487.7707,1487.773975,1487.7802,1487.78345,1487.78865,1487.79355,1487.8002,1487.9331,1487.93575,1487.93875,1488.061125,1488.063375,1488.068075,1488.08075,1488.088825,1488.09895,1488.131825,1488.295725,1488.31585,1488.386775,1488.398025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491.8896,1496.883925,1490.059793061,CM_gabor_synthCarr_synthEnv_0000_06,1492.05495,1492.057075,1492.0597,1492.065025,1492.09025,1492.096275,1492.1098,1492.129775,1492.162875,1492.26795,1492.2869,1492.3168,1492.545225,1492.567925,1492.62775,1492.7628,1492.765175,1492.7723,1492.785525,1492.804525,1492.90115,1492.9032,1492.90575,1492.9137,1492.936975,1492.945775,1492.95635,1493.0354,1493.041925,1493.046775,1493.382575,1493.38455,1493.38685,1493.389775,1493.39165,1493.399425,1493.402525,1493.4057,1493.41015,1493.41445,1493.422975,1493.506325,1493.508575,1493.511825,1493.51715,1493.53785,1493.543725,1493.54865,1493.70015,1493.702075,1493.704475,1493.709225,1493.72215,1493.802225,1493.85305,1493.85795,1494.021,1494.025375,1494.040675,1494.05145,1494.104425,1494.2309,1494.24085,1494.245775,1494.251775,1494.3515,1494.355375,1494.36245,1494.369825,1494.537675,1494.59045,1494.599325,1494.61315,1494.6255,1494.72415,1494.728775,1494.8295,1494.83305,1494.841325,1494.84885,1494.958275,1495.02795,1495.0352,1495.0811,1495.108175,1495.1285,1495.22525,1495.227825,1495.2325,1495.23635,1495.2387,1495.24155,1495.24425,1495.25505,1495.29835,1495.317825,1495.324775,1495.461775,1495.472675,1495.483825,1495.488375,1495.578925,1495.585375,1495.697725,1495.700525,1495.7035,1495.823075,1495.831875,1495.83785,1495.84345,1495.85305,1495.94885,1496.192725,1496.194375,1496.1964,1496.19975,1496.2091,1496.211225,1496.2468,1496.33495,1496.337475,1496.344325,1496.357975,1496.37595,1496.37885,1496.482775,1496.4877,1496.497425,1496.5008,1496.5086,1496.5109,1496.514425,1496.517325,1496.520575,1496.5289,1496.53135,1496.700975,1496.703475,1496.7236,1496.735925,1496.779375,1496.782425,1496.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500.316075,1505.3104,1498.496258016,CM_gabor_synthCarr_synthEnv_reg_0000_03,1500.39675,1500.40105,1500.413375,1500.455825,1500.60735,1500.612825,1500.895825,1500.898125,1500.90105,1500.926775,1500.9388,1501.213975,1501.352175,1501.35415,1501.35645,1501.358375,1501.372325,1501.39425,1501.4087,1501.41425,1501.4219,1501.480275,1501.488775,1501.4918,1501.50775,1501.5103,1501.625625,1501.628075,1501.75185,1501.756825,1501.770225,1501.777125,1501.87745,1501.88085,1501.8866,1502.0196,1502.021775,1502.028275,1502.031975,1502.12905,1502.131475,1502.134125,1502.15035,1502.1605,1502.369975,1502.3724,1502.3759,1502.43295,1502.440225,1502.55585,1502.55825,1502.56605,1502.5744,1502.576925,1502.581425,1502.58355,1502.602825,1502.608025,1502.6143,1502.617875,1502.626925,1502.76835,1502.775075,1503.16165,1503.16355,1503.165775,1503.168675,1503.178325,1503.198625,1503.2045,1503.276075,1503.27915,1503.284375,1503.29275,1503.301275,1503.307225,1503.31365,1503.3158,1503.32,1503.323625,1503.348375,1503.3554,1503.40625,1503.529725,1503.5358,1503.546,1503.55865,1503.56475,1503.71985,1503.7222,1503.7249,1503.727575,1503.7389,1503.84035,1503.84305,1504.034975,1504.037625,1504.049425,1504.0536,1504.0638,1504.07755,1504.1043,1504.10835,1504.122425,1504.268825,1504.274575,1504.280225,1504.285225,1504.289625,1504.324175,1504.333575,1504.453075,1504.455175,1504.4592,1504.466225,1504.494825,1504.522775,1504.61225,1504.618325,1504.646975,1504.6587,1504.7987,1504.801,1504.80525,1504.8633,1504.875925,1505.0394,1505.04095,1505.04565,1505.077725,1505.08595,1505.088575,1505.092725,1505.095475,1505.114425,1505.11785,1505.1236,1505.1315,1505.2186,1505.221525,1505.233325,1505.2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508.775875,1513.770175,1506.944753129,CM_gabor_synthCarr_synthEnv_pred_0000_04,1508.87275,1508.8749,1508.877775,1508.8833,1508.88945,1508.905175,1508.977575,1508.9909,1509.0002,1509.015575,1509.0238,1509.038175,1509.323525,1509.328375,1509.332625,1509.3408,1509.348425,1509.6413,1509.646475,1509.738075,1509.75235,1509.756475,1509.762875,1509.9781,1509.9806,1509.98415,1509.995075,1510.0037,1510.039075,1510.179725,1510.181575,1510.1833,1510.1856,1510.2091,1510.27025,1510.2723,1510.2748,1510.277725,1510.28095,1510.45795,1510.459825,1510.46775,1510.474725,1510.48275,1510.605925,1510.6081,1510.6108,1510.616625,1510.618675,1510.62825,1510.72315,1510.72545,1510.72825,1510.73,1510.7387,1510.7407,1510.829425,1510.848675,1510.9655,1510.9714,1510.9774,1511.096825,1511.0987,1511.101125,1511.103225,1511.106075,1511.1205,1511.18845,1511.196425,1511.30065,1511.306475,1511.313225,1511.3181,1511.4694,1511.472375,1511.481625,1511.677725,1511.68025,1511.68535,1511.697925,1511.70895,1511.718625,1511.72245,1511.732175,1511.8111,1511.815425,1511.819575,1511.82205,1511.828775,1511.948075,1511.964625,1511.97135,1511.97645,1511.984525,1511.9893,1511.99435,1512.0004,1512.094375,1512.0985,1512.10225,1512.10825,1512.12195,1512.124625,1512.12745,1512.20445,1512.21105,1512.2186,1512.260525,1512.4659,1512.46775,1512.4698,1512.47275,1512.47635,1512.4814,1512.487975,1512.4918,1512.542025,1512.5497,1512.55945,1512.570175,1512.5758,1512.7932,1512.795725,1512.801875,1512.8136,1512.8256,1512.834175,1512.839175,1512.84325,1512.849,1512.85525,1512.857825,1512.9068,1512.9131,1512.98185,1512.9857,1512.991325,1513.031975,1513.144625,1513.15,1513.397225,1513.39905,1513.40295,1513.4076,1513.412025,1513.423425,1513.56725,1513.5717,1513.57675,1513.678175,1513.680425,1513.6827,1513.688025,1513.6983,1513.70535,1513.71575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517.215675,1522.21,1515.391002888,CM_gabor_synthCarr_synthEnv_0000_09,1517.264875,1517.27145,1517.2905,1517.29925,1517.49855,1517.512575,1517.533975,1517.8778,1517.88555,1517.893675,1518.0047,1518.1959,1518.19775,1518.19995,1518.2035,1518.208725,1518.2184,1518.240925,1518.284675,1518.291975,1518.2943,1518.305375,1518.308825,1518.314275,1518.316875,1518.322375,1518.329875,1518.35495,1518.4703,1518.472825,1518.481225,1518.61025,1518.61245,1518.61515,1518.617375,1518.6267,1518.6517,1518.66025,1518.6669,1518.673575,1518.802475,1518.804925,1518.82235,1518.8646,1518.86635,1518.8703,1518.875225,1518.881325,1519.0029,1519.009525,1519.0156,1519.025325,1519.29545,1519.2976,1519.3024,1519.307175,1519.3444,1519.353925,1519.35885,1519.36415,1519.3662,1519.3723,1519.375025,1519.47125,1519.5358,1519.5416,1519.548725,1519.5636,1519.571275,1519.573575,1519.576125,1519.578,1519.5827,1519.5852,1519.711575,1519.71355,1519.716175,1519.72435,1519.812125,1519.81995,1520.03665,1520.038825,1520.0406,1520.04385,1520.052325,1520.055325,1520.058775,1520.06525,1520.070175,1520.0861,1520.094425,1520.238725,1520.241025,1520.246275,1520.25625,1520.263475,1520.2662,1520.278025,1520.286125,1520.413125,1520.415325,1520.418,1520.42675,1520.45265,1520.4562,1520.45925,1520.461525,1520.464525,1520.593125,1520.594925,1520.635475,1520.64275,1520.653075,1520.777325,1520.78135,1520.7881,1520.793525,1520.799775,1520.8021,1520.808775,1520.813725,1520.8199,1520.8269,1520.93755,1521.170025,1521.171975,1521.174375,1521.183725,1521.197175,1521.201525,1521.206525,1521.2227,1521.40905,1521.4121,1521.443025,1521.5825,1521.584875,1521.58825,1521.59355,1521.6023,1521.694875,1521.70045,1521.71555,1521.7268,1521.760875,1521.907975,1521.91375,1521.926725,1521.9363,1521.942,1521.947425,1521.952975,1521.9786,1521.9845,1521.990525,1522.085725,1522.190475,1522.2002,1522.205275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525.662125,1530.65645,1523.840078682,CM_gabor_synthCarr_synthEnv_reg_0000_04,1525.7561,1525.75815,1525.760975,1525.8513,1525.859825,1526.08415,1526.09345,1526.108525,1526.11535,1526.203975,1526.213025,1526.2261,1526.228725,1526.324825,1526.451575,1526.4537,1526.4563,1526.46145,1526.478325,1526.491425,1526.501025,1526.6026,1526.71735,1526.725325,1526.732325,1526.9042,1526.906175,1526.9085,1526.91105,1526.91365,1526.9154,1526.924575,1526.933,1527.0879,1527.0899,1527.0926,1527.097725,1527.118975,1527.12655,1527.1326,1527.14885,1527.155,1527.19905,1527.212025,1527.478625,1527.48025,1527.483,1527.485225,1527.487975,1527.490525,1527.494925,1527.49895,1527.504325,1527.5144,1527.5307,1527.5558,1527.667575,1527.67045,1527.67435,1527.67835,1527.6875,1527.692225,1527.9703,1527.971875,1527.97435,1527.97665,1527.98765,1527.997475,1528.003075,1528.0665,1528.072425,1528.238375,1528.2611,1528.26365,1528.2681,1528.276475,1528.43135,1528.437525,1528.44335,1528.570475,1528.5729,1528.80745,1528.809675,1528.811775,1528.81365,1528.819825,1528.826525,1528.82845,1528.8359,1528.90835,1529.04725,1529.049075,1529.055175,1529.06225,1529.09315,1529.223275,1529.333225,1529.3381,1529.3437,1529.34605,1529.3506,1529.363925,1529.611375,1529.620975,1529.78535,1529.78755,1529.790625,1529.868275,1529.8724,1529.877075,1529.884075,1529.9491,1529.96385,1529.9673,1529.973875,1529.9806,1530.004075,1530.011225,1530.0303,1530.0366,1530.03935,1530.102175,1530.106675,1530.10975,1530.256175,1530.2584,1530.261575,1530.27505,1530.280625,1530.2875,1530.46325,1530.467675,1530.469925,1530.480075,1530.48325,1530.646425,1530.648725,1530.654075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550.045,1555.039325,1549.167470463,CM_gabor_synthCarr_synthEnv_reg_0000_01,1550.21955,1550.2364,1550.44925,1550.458175,1550.480325,1550.4937,1550.5732,1550.713175,1550.721775,1550.736725,1550.923775,1550.93215,1551.0433,1551.31175,1551.3596,1551.392125,1551.4307,1551.433325,1551.43825,1551.44155,1551.44735,1551.589275,1551.592675,1551.5966,1551.602725,1551.60675,1551.6147,1551.630825,1551.642475,1551.83995,1551.896275,1551.99555,1552.00315,1552.0573,1552.170975,1552.173725,1552.1805,1552.325875,1552.330875,1552.33755,1552.3517,1552.366525,1552.37745,1552.4429,1552.503225,1552.50875,1552.512525,1552.514675,1552.517625,1552.590975,1552.75925,1552.76515,1552.77405,1552.77995,1552.7848,1552.7868,1552.79045,1552.813675,1552.8252,1552.98185,1552.9839,1552.990625,1553.100125,1553.110375,1553.134775,1553.15545,1553.1657,1553.254475,1553.260225,1553.26755,1553.2715,1553.279275,1553.328425,1553.333375,1553.448675,1553.4511,1553.457775,1553.46335,1553.584125,1553.58755,1553.59855,1553.6848,1553.68945,1553.693175,1553.700375,1553.702525,1553.710375,1553.717725,1553.7205,1553.726575,1553.81815,1553.893925,1553.8966,1553.90175,1553.916125,1553.928875,1553.93175,1553.9355,1553.9433,1553.9502,1553.9566,1553.959775,1553.965025,1553.97125,1554.119,1554.12615,1554.134575,1554.15145,1554.15775,1554.2798,1554.384725,1554.399675,1554.576475,1554.578675,1554.581275,1554.592075,1554.620125,1554.6232,1554.627025,1554.6315,1554.63525,1554.645175,1554.64775,1554.687975,1554.6938,1554.7021,1554.8363,1554.84215,1554.975575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558.518125,1563.51245,1557.623789191,CM_gabor_synthCarr_synthEnv_pred_0000_05,1558.615725,1558.620875,1558.626625,1558.633925,1558.6389,1558.78185,1558.7871,1558.7927,1558.849825,1558.88695,1558.932725,1559.1197,1559.130725,1559.1819,1559.2675,1559.3866,1559.396325,1559.443725,1559.475925,1559.571,1559.57365,1559.577725,1559.584175,1559.730275,1559.73225,1559.734575,1559.739275,1559.754325,1559.756875,1559.76475,1559.76915,1559.7751,1559.781775,1559.7876,1559.97475,1559.98385,1559.990425,1560.005975,1560.05425,1560.0581,1560.0616,1560.214175,1560.21845,1560.2213,1560.228075,1560.239125,1560.249825,1560.34455,1560.346975,1560.35525,1560.361775,1560.369225,1560.3796,1560.388,1560.3923,1560.396275,1560.432675,1560.443975,1560.446925,1560.52615,1560.53335,1560.53825,1560.700175,1560.811625,1560.8141,1560.81645,1560.820975,1560.825025,1560.841175,1560.8608,1560.87235,1560.9088,1560.9151,1560.91845,1560.9233,1561.06565,1561.074925,1561.110925,1561.11605,1561.121225,1561.199275,1561.205425,1561.281525,1561.28445,1561.288475,1561.388125,1561.393925,1561.401825,1561.4056,1561.4082,1561.414225,1561.479875,1561.485975,1561.49285,1561.614625,1561.61715,1561.622975,1561.6736,1561.680675,1561.701975,1561.910575,1561.9167,1561.91855,1561.929075,1561.932675,1561.9466,1561.96765,1562.0645,1562.193575,1562.198875,1562.20495,1562.21335,1562.4349,1562.45165,1562.46435,1562.4742,1562.482425,1562.642275,1562.6445,1562.6473,1562.6577,1562.6638,1562.731825,1562.74285,1562.808175,1562.82305,1562.82785,1562.832375,1562.846875,1562.862375,1562.87205,1562.95275,1562.95565,1562.96315,1562.96945,1562.978675,1563.10125,1563.1058,1563.116,1563.122275,1563.125375,1563.322125,1563.3239,1563.327425,1563.330475,1563.340775,1563.35685,1563.4442,1563.446925,1563.4528,1563.454575,1563.505175,1563.508775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566.9846,1571.9789,1566.078936187,CM_gabor_synthCarr_synthEnv_0000_20,1566.9865,1567.2871,1567.2891,1567.2913,1567.294075,1567.300525,1567.309325,1567.332325,1567.865325,1567.985275,1567.987275,1567.990125,1568.06065,1568.31645,1568.318575,1568.323625,1568.330775,1568.3395,1568.478,1568.55955,1568.56395,1568.56795,1568.828625,1568.832375,1568.8361,1568.998225,1569.0008,1569.005325,1569.00805,1569.021375,1569.05845,1569.08335,1569.08835,1569.092625,1569.166,1569.1715,1569.1823,1569.2644,1569.2831,1569.292975,1569.302275,1569.3093,1569.378875,1569.398525,1569.40525,1569.415175,1569.586775,1569.592075,1569.597075,1569.712975,1569.715575,1569.7213,1569.819975,1569.82605,1569.848925,1569.962225,1569.982525,1569.99385,1570.10145,1570.1037,1570.106775,1570.110875,1570.2848,1570.300825,1570.303575,1570.308925,1570.32595,1570.332775,1570.385875,1570.397375,1570.40705,1570.41255,1570.4974,1570.499975,1570.645875,1570.65545,1570.791975,1570.8088,1570.836825,1570.888675,1570.893875,1570.89985,1571.043775,1571.046575,1571.063925,1571.070875,1571.076475,1571.081875,1571.237575,1571.239625,1571.2421,1571.25625,1571.26575,1571.372875,1571.374975,1571.38135,1571.527375,1571.5331,1571.549725,1571.662075,1571.6639,1571.68675,1571.69995,1571.70745,1571.71405,1571.72015,1571.72385,1571.731025,1571.838225,1571.840675,1571.842575,1571.853975,1571.906975,1571.9648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575.437725,1580.43205,1574.551719383,CM_gabor_synthCarr_synthEnv_reg_0000_04,1575.6071,1575.613725,1575.635025,1575.864575,1575.86695,1575.870875,1575.894125,1576.05325,1576.0566,1576.06085,1576.265925,1576.267825,1576.270075,1576.27165,1576.277625,1576.417025,1576.420575,1576.42265,1576.42965,1576.4363,1576.4423,1576.452525,1576.4598,1576.462775,1576.466925,1576.488025,1576.4946,1576.69025,1576.692175,1576.694325,1576.700075,1576.70605,1576.71135,1576.868725,1576.8748,1576.877975,1576.890575,1577.03865,1577.041675,1577.1143,1577.1233,1577.255275,1577.257575,1577.26115,1577.269825,1577.40055,1577.41115,1577.4186,1577.42845,1577.611875,1577.6142,1577.616725,1577.622025,1577.704075,1577.710025,1577.717075,1577.724575,1577.73175,1577.836725,1577.992475,1578.0096,1578.019325,1578.02765,1578.03295,1578.17555,1578.1825,1578.190925,1578.19695,1578.223,1578.24095,1578.260175,1578.263625,1578.26885,1578.273025,1578.278225,1578.3873,1578.39995,1578.604425,1578.61065,1578.61585,1578.623925,1578.635175,1578.6378,1578.78525,1578.787825,1578.791775,1578.80755,1578.835375,1578.838525,1578.8476,1578.852725,1578.8609,1578.8639,1578.867675,1578.870275,1578.874325,1578.88365,1578.991275,1578.993125,1579.01795,1579.028525,1579.054575,1579.06305,1579.186575,1579.188925,1579.1912,1579.19935,1579.201825,1579.38725,1579.390525,1579.397575,1579.401325,1579.406125,1579.418325,1579.4309,1579.534875,1579.537075,1579.5397,1579.547525,1579.5554,1579.58265,1579.6408,1579.719275,1579.72555,1579.733525,1579.84635,1579.854175,1579.8586,1579.94475,1579.94925,1580.088725,1580.095075,1580.10005,1580.108575,1580.22555,1580.233825,1580.245375,1580.252425,1580.26265,1580.2805,1580.29195,1580.367275,1580.369925,1580.3801,1580.382225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583.910875,1588.9052,1583.01280971,CM_gabor_synthCarr_synthEnv_pred_0000_03,1584.154125,1584.28245,1584.314125,1584.31905,1584.588825,1584.7702,1584.773225,1584.78595,1584.80345,1584.965025,1584.966975,1584.96925,1585.00925,1585.01455,1585.021275,1585.081825,1585.098525,1585.10125,1585.10505,1585.20645,1585.209575,1585.368575,1585.371025,1585.38215,1585.38665,1585.463175,1585.4654,1585.467825,1585.472275,1585.48215,1585.61875,1585.6288,1585.7478,1585.75325,1585.758625,1585.819,1585.825125,1585.97565,1585.978125,1585.9943,1586.003275,1586.02715,1586.0308,1586.113625,1586.174675,1586.18885,1586.2009,1586.204775,1586.209625,1586.2133,1586.217375,1586.230475,1586.235725,1586.269475,1586.275525,1586.371025,1586.41925,1586.541175,1586.548425,1586.7776,1586.784675,1586.789775,1586.7956,1586.81465,1586.90395,1586.9072,1586.9101,1586.91255,1586.91445,1586.917025,1586.918825,1586.9237,1587.144675,1587.702025,1587.723175,1587.83,1587.834675,1587.863725,1587.866325,1587.87475,1587.88245,1587.915,1587.919275,1588.036525,1588.042775,1588.048125,1588.052075,1588.060575,1588.2067,1588.21135,1588.215975,1588.37835,1588.381175,1588.393825,1588.396,1588.399175,1588.456675,1588.46405,1588.529125,1588.622125,1588.6327,1588.67975,1588.6886,1588.692725,1588.697975,1588.705,1588.719525,1588.723625,1588.72805,1588.732,1588.8039,1588.806775,1588.82225,1588.83985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
